Customer_ID,Age,Gender,Country,City,Membership_Years,Login_Frequency,Session_Duration_Avg,Pages_Per_Session,Cart_Abandonment_Rate,Wishlist_Items,Total_Purchases,Average_Order_Value,Days_Since_Last_Purchase,Discount_Usage_Rate,Returns_Rate,Email_Open_Rate,Customer_Service_Calls,Product_Reviews_Written,Social_Media_Engagement_Score,Mobile_App_Usage,Payment_Method_Diversity,Lifetime_Value,Credit_Balance,Signup_Quarter,Churned
CUST-000741,34.0,Female,Indonesia,Bandung,3.8,22.2,15.7,6.15,39.1,4,9,61.55,17,31.58,21.32,32.37,0,2,70.22,1.3,4,615.37,50.64,2024-Q3,0
CUST-000742,37.0,Male,Indonesia,Medan,4.4,27.5,16.7,8.23,30.58,6,13,146.33,1,18.96,10.31,83.16,1,1,19.27,9.2,3,1987.46,17.36,2025-Q2,0
CUST-000743,31.0,Male,Philippines,Davao,2.1,12.0,6.9,5.02,84.51,7,7,41.12,45,34.27,16.43,65.99,2,0,24.74,6.3,2,371.28,157.19,2025-Q2,0
CUST-000744,40.0,Male,Indonesia,Bandung,3.1,25.6,16.5,6.5,24.74,2,7,90.53,80,68.49,12.31,48.01,2,1,78.79,4.7,4,725.68,6.19,2024-Q1,0
CUST-000745,36.0,Female,Singapore,Singapore,2.4,8.0,20.8,7.51,52.9,6,10,97.76,67,27.7,48.51,59.91,2,0,32.78,3.7,3,1046.13,57.29,2024-Q2,0
CUST-000746,28.0,Female,Singapore,Singapore,1.6,19.0,11.0,10.75,73.93,4,9,134.21,51,51.15,19.92,36.06,0,6,71.21,5.1,1,1275.18,25.97,2025-Q1,0
CUST-000747,15.0,Other,Indonesia,Jakarta,1.0,16.1,14.0,9.91,19.63,4,7,44.67,56,68.19,15.47,34.79,1,2,48.78,4.3,2,376.56,28.83,2024-Q2,0
CUST-000748,35.0,Female,Indonesia,Bandung,1.7,18.4,1.6,9.17,39.91,2,5,26.08,5,57.46,15.7,65.28,1,2,98.81,8.3,3,171.29,5.5,2024-Q2,0
CUST-000749,24.0,Female,Philippines,Cebu,1.8,10.1,8.6,7.82,18.27,4,10,65.78,66,23.51,12.14,28.09,0,2,46.97,15.1,3,718.22,31.23,2024-Q3,0
CUST-000750,28.0,Female,Philippines,Davao,1.0,21.5,15.6,4.92,0.0,7,16,122.56,33,22.64,24.83,48.09,2,0,80.01,5.7,2,2008.57,20.83,2025-Q2,0
CUST-000751,39.0,Female,Indonesia,Bandung,3.6,30.7,19.7,7.82,22.3,1,7,193.32,100,38.95,1.84,69.48,1,4,39.48,3.7,3,1415.34,4.52,2024-Q1,0
CUST-000752,50.0,Male,Indonesia,Surabaya,4.6,10.2,10.4,4.07,26.59,5,12,62.31,47,54.42,2.48,44.39,0,5,48.91,4.6,2,845.55,28.37,2024-Q3,0
CUST-000753,34.0,Male,Indonesia,Bandung,2.4,19.5,30.0,5.48,27.78,4,4,56.74,61,6.06,10.13,32.85,1,3,56.27,8.4,3,289.76,28.46,2024-Q1,0
CUST-000754,40.0,Female,Singapore,Singapore,2.6,24.8,15.9,10.45,32.01,5,6,103.03,18,55.86,11.73,47.93,3,3,74.63,5.0,2,695.29,13.54,2024-Q2,0
CUST-000755,18.0,Male,Malaysia,Kuala Lumpur,1.9,15.6,6.4,7.34,38.12,7,8,283.47,42,39.13,3.42,78.74,2,1,56.89,3.8,5,2334.89,30.7,2024-Q2,0
CUST-000756,37.0,Female,Indonesia,Bandung,2.5,28.9,21.7,6.57,14.06,5,7,116.08,63,75.99,2.7,58.75,2,1,99.72,5.0,4,847.58,5.43,2024-Q3,0
CUST-000757,33.0,Female,Indonesia,Jakarta,3.8,14.6,6.5,6.89,45.03,7,10,120.89,54,12.15,17.27,84.65,2,3,85.3,8.2,2,1247.82,126.34,2024-Q2,0
CUST-000758,48.0,Female,Thailand,Chiang Mai,3.3,17.1,16.0,5.77,62.27,6,9,264.3,61,75.26,26.08,48.09,1,1,73.92,0.9,2,2480.55,7.04,2024-Q1,0
CUST-000759,28.0,Female,Indonesia,Bandung,2.5,10.1,8.4,1.0,64.61,4,6,150.37,136,50.35,4.4,66.64,1,3,76.96,6.5,2,944.56,37.92,2024-Q2,0
CUST-000760,31.0,Male,Singapore,Singapore,1.8,19.0,5.9,2.84,32.8,7,5,98.68,54,34.69,58.36,68.96,0,2,53.3,7.5,2,565.86,53.03,2025-Q1,0
CUST-000761,46.0,Female,Malaysia,Kuala Lumpur,4.4,18.0,19.8,7.54,55.88,4,9,48.58,53,25.48,19.1,46.26,0,2,45.34,4.3,2,528.47,5.21,2024-Q2,0
CUST-000762,33.0,Female,Indonesia,Medan,2.0,23.1,12.4,3.7,24.38,7,6,93.7,22,17.39,47.06,8.37,1,2,65.66,4.2,3,659.04,32.56,2024-Q2,0
CUST-000763,22.0,Female,Indonesia,Bandung,1.0,12.9,24.4,5.73,31.13,5,13,133.97,94,28.09,28.65,47.3,1,2,83.44,2.1,2,1808.12,33.92,2024-Q4,0
CUST-000764,62.0,Female,Indonesia,Surabaya,3.0,12.5,7.9,2.93,45.97,2,8,50.77,8,15.97,22.31,32.58,0,2,48.38,3.3,4,535.98,118.28,2025-Q2,0
CUST-000765,22.0,Female,Thailand,Phuket,0.6,21.7,4.6,4.2,31.31,3,6,150.47,7,11.65,28.64,92.47,3,1,60.06,7.3,3,967.12,49.67,2024-Q2,0
CUST-000766,33.0,Female,Indonesia,Surabaya,3.3,29.2,11.1,5.99,12.72,4,8,84.66,49,55.09,26.76,10.92,2,4,45.04,3.2,1,735.54,51.32,2024-Q1,0
CUST-000767,38.0,Male,Indonesia,Bandung,3.4,23.0,31.3,8.31,54.67,7,5,80.13,29,36.19,18.84,38.48,2,1,44.3,2.1,6,509.03,23.88,2025-Q2,0
CUST-000768,37.0,Female,Indonesia,Medan,1.7,32.8,19.0,8.81,21.43,6,8,53.95,47,23.37,6.81,68.98,0,1,50.05,5.6,3,513.68,7.74,2024-Q1,1
CUST-000769,32.0,Female,Indonesia,Jakarta,1.9,22.4,17.3,4.16,27.6,7,8,109.2,87,33.73,27.82,51.68,0,1,75.65,3.1,3,962.36,17.99,2024-Q3,0
CUST-000770,32.0,Male,Malaysia,Kuala Lumpur,4.8,22.2,17.5,6.77,59.16,2,14,131.06,60,47.81,3.09,74.37,1,3,25.7,5.0,3,1888.93,10.37,2025-Q1,0
CUST-000771,31.0,Male,Indonesia,Medan,8.6,23.4,11.1,2.44,48.74,5,7,49.96,35,42.02,0.56,50.92,1,1,76.33,3.5,4,397.65,47.42,2024-Q1,0
CUST-000772,22.0,Female,Singapore,Singapore,2.7,29.9,30.4,6.14,41.52,5,5,119.59,66,16.36,11.89,67.18,2,1,61.11,5.0,2,658.67,60.6,2024-Q4,0
CUST-000773,58.0,Female,Malaysia,Penang,1.8,27.9,16.7,8.38,8.61,5,5,147.32,60,11.42,15.49,41.4,0,1,56.19,6.4,5,783.31,29.53,2025-Q1,0
CUST-000774,32.0,Male,Philippines,Davao,3.4,9.3,16.2,5.83,14.73,2,8,142.99,31,66.32,37.56,49.81,1,3,78.15,5.1,2,1157.39,10.81,2024-Q2,0
CUST-000775,41.0,Female,Indonesia,Jakarta,2.5,24.4,19.9,9.29,45.95,1,5,102.14,25,34.39,21.56,35.52,2,3,71.58,9.7,2,573.36,59.47,2025-Q1,0
CUST-000776,30.0,Male,Philippines,Cebu,3.3,20.1,6.4,8.09,50.6,3,8,75.39,97,34.52,45.81,45.05,0,0,74.01,9.1,3,645.04,2.84,2025-Q2,0
CUST-000777,30.0,Male,Malaysia,Johor Bahru,3.0,16.4,8.7,6.6,43.06,6,6,77.88,15,53.86,6.25,49.82,0,1,68.54,1.5,2,614.02,25.79,2024-Q4,0
CUST-000778,29.0,Female,Indonesia,Surabaya,3.0,3.8,12.5,5.38,28.53,4,5,41.83,141,25.96,3.65,60.44,2,3,50.28,3.6,2,303.31,11.11,2024-Q3,0
CUST-000779,17.0,Female,Philippines,Cebu,0.5,5.7,19.9,4.66,27.87,3,5,63.69,56,35.26,6.42,69.52,0,0,77.08,2.5,3,402.75,55.96,2025-Q1,0
CUST-000780,32.0,Male,Philippines,Davao,1.9,15.1,6.2,2.36,42.32,5,6,76.64,4,50.13,11.34,32.81,1,2,51.66,11.0,4,458.06,51.04,2024-Q2,0
CUST-000781,30.0,Female,Indonesia,Bandung,1.8,6.3,13.6,2.76,12.96,5,13,57.71,24,36.53,3.4,50.57,2,0,44.11,4.3,3,837.71,55.21,2024-Q3,0
CUST-000782,47.0,Female,Thailand,Chiang Mai,1.8,15.2,12.7,8.49,39.83,1,8,97.56,40,70.95,9.31,64.43,0,2,44.42,3.5,1,819.18,11.35,2024-Q3,0
CUST-000783,21.0,Female,Singapore,Singapore,4.0,23.7,4.6,9.78,10.22,0,12,204.47,41,12.02,4.34,90.97,2,3,3.38,9.2,3,2591.33,22.19,2024-Q4,0
CUST-000784,28.0,Female,Malaysia,Kuala Lumpur,1.1,13.4,10.9,3.3,16.95,4,10,225.58,74,83.37,22.07,65.8,2,2,54.73,3.9,1,2311.39,11.84,2025-Q2,0
CUST-000785,24.0,Female,Thailand,Phuket,0.5,18.7,17.3,6.17,41.56,2,9,65.25,19,34.0,21.24,28.32,2,1,47.45,13.1,5,700.65,57.97,2025-Q2,0
CUST-000786,50.0,Male,Indonesia,Surabaya,1.7,9.4,5.1,2.06,49.66,8,11,237.07,56,18.58,24.25,29.46,0,1,44.2,7.3,5,2643.0,15.8,2024-Q3,0
CUST-000787,24.0,Female,Philippines,Davao,1.5,20.4,22.5,3.56,44.84,5,3,167.69,30,11.95,31.31,58.8,1,4,69.14,7.4,2,626.67,23.18,2025-Q2,0
CUST-000788,40.0,Male,Indonesia,Surabaya,2.8,22.1,16.8,6.65,15.71,2,5,61.36,36,47.52,11.03,32.08,2,4,71.82,0.0,2,343.19,5.49,2024-Q4,0
CUST-000789,45.0,Male,Philippines,Manila,1.5,6.6,16.1,4.7,0.58,5,1,118.35,81,7.67,6.35,53.26,0,5,4.9,1.6,5,172.96,22.56,2024-Q2,1
CUST-000790,32.0,Male,Malaysia,Penang,2.2,12.0,14.0,1.21,37.83,3,8,88.91,14,57.78,11.38,50.82,0,2,8.28,9.0,1,784.97,15.26,2024-Q1,0
CUST-000791,19.0,Male,Indonesia,Medan,2.0,7.9,7.4,10.3,0.01,5,10,28.97,14,22.82,5.36,65.19,1,3,55.74,4.4,3,408.56,53.8,2025-Q2,0
CUST-000792,19.0,Female,Indonesia,Jakarta,5.7,22.1,10.1,5.88,56.89,4,9,44.55,12,51.34,12.06,86.0,4,1,11.57,5.2,3,479.89,34.32,2024-Q2,0
CUST-000793,43.0,Male,Indonesia,Bandung,1.5,19.3,16.2,3.24,16.37,6,9,132.9,109,53.23,24.08,54.14,3,1,52.27,6.0,1,1255.24,4.64,2024-Q1,0
CUST-000794,20.0,Male,Indonesia,Medan,3.9,17.6,10.1,6.32,82.68,5,8,38.29,42,30.98,19.71,70.36,3,5,53.98,5.7,3,471.35,29.82,2024-Q4,0
CUST-000795,38.0,Female,Indonesia,Bandung,2.5,17.0,15.1,5.8,18.76,7,11,242.56,39,44.57,22.63,51.63,0,2,50.12,6.8,2,2687.98,8.28,2024-Q1,0
CUST-000796,35.0,Female,Indonesia,Medan,4.8,20.6,8.6,7.05,47.26,3,14,156.09,44,79.32,5.2,68.73,3,2,35.32,7.3,3,2325.24,123.77,2025-Q1,0
CUST-000797,38.0,Male,Indonesia,Surabaya,6.8,20.7,16.7,5.15,23.27,11,9,131.02,93,25.03,4.92,52.04,1,3,86.67,4.6,5,1218.47,20.64,2025-Q2,0
CUST-000798,39.0,Male,Indonesia,Surabaya,2.5,14.0,17.2,6.79,34.64,3,8,38.19,24,60.29,25.44,35.42,3,1,0.0,2.7,1,394.01,2.37,2025-Q2,0
CUST-000799,24.0,Female,Malaysia,Penang,0.7,12.9,4.2,8.36,41.68,6,3,160.0,28,46.27,2.66,33.63,0,4,85.14,6.7,3,565.81,40.87,2025-Q2,0
CUST-000800,23.0,Male,Malaysia,Penang,1.1,17.5,14.4,2.7,55.21,5,6,152.67,31,20.97,23.53,89.1,1,3,54.81,4.3,4,1002.55,11.76,2025-Q1,0
CUST-000801,42.0,Female,Malaysia,Johor Bahru,0.9,16.5,4.9,4.27,58.39,3,5,147.68,84,52.6,23.02,35.14,1,5,6.91,4.8,1,794.46,50.15,2024-Q2,0
CUST-000802,27.0,Male,Indonesia,Medan,1.9,34.5,2.8,8.1,52.55,4,4,150.97,12,26.92,12.32,81.13,1,4,17.75,6.5,3,733.35,67.09,2024-Q4,0
CUST-000803,15.0,Female,Thailand,Bangkok,1.7,14.9,10.4,4.62,58.75,6,8,234.99,25,27.56,3.33,91.16,3,2,52.83,8.1,3,1940.43,6.81,2025-Q2,0
CUST-000804,41.0,Male,Malaysia,Johor Bahru,3.1,20.3,30.8,5.8,25.68,4,10,60.31,41,19.63,8.44,11.95,1,5,85.15,7.3,4,641.29,20.15,2024-Q4,0
CUST-000805,23.0,Female,Indonesia,Surabaya,4.6,21.7,18.7,4.82,50.98,5,9,80.75,51,28.81,2.06,50.97,0,3,57.57,9.8,2,752.48,4.58,2024-Q4,0
CUST-000806,39.0,Female,Indonesia,Surabaya,0.6,29.2,22.4,4.98,31.18,3,7,55.41,35,39.38,0.53,39.64,2,3,50.91,5.0,3,459.82,11.23,2025-Q1,0
CUST-000807,49.0,Other,Malaysia,Kuala Lumpur,2.6,11.5,17.7,4.77,57.72,5,8,138.31,46,70.29,11.99,27.28,1,3,57.76,2.9,5,1168.78,88.59,2025-Q2,0
CUST-000808,34.0,Male,Indonesia,Bandung,1.5,28.7,15.2,2.85,40.31,5,11,78.83,63,39.75,2.72,48.52,1,2,22.83,6.5,5,958.29,11.14,2025-Q1,0
CUST-000809,45.0,Female,Singapore,Singapore,2.7,16.8,19.4,7.15,50.41,7,13,43.16,27,67.79,14.88,11.28,0,1,40.86,4.4,2,609.2,13.13,2025-Q2,1
CUST-000810,36.0,Female,Thailand,Chiang Mai,1.9,38.0,10.2,8.66,43.83,6,9,93.82,22,41.39,19.86,61.77,2,3,42.06,3.1,3,1005.73,11.19,2024-Q1,0
CUST-000811,51.0,Female,Indonesia,Bandung,4.1,20.9,16.8,5.56,53.21,4,7,29.85,49,26.85,17.06,90.39,1,0,54.63,6.8,3,257.32,15.36,2024-Q2,0
CUST-000812,22.0,Female,Indonesia,Bandung,1.2,8.2,21.1,8.37,21.85,5,5,93.67,35,69.92,7.62,74.93,2,0,69.64,0.5,3,515.54,66.15,2025-Q1,0
CUST-000813,34.0,Female,Thailand,Phuket,1.6,16.4,18.2,4.77,6.56,2,6,96.21,73,42.82,10.4,66.86,1,1,38.97,5.1,5,674.48,41.1,2024-Q1,0
CUST-000814,41.0,Female,Malaysia,Penang,2.4,28.7,21.5,4.62,57.78,6,8,70.45,121,38.22,3.94,37.85,1,1,50.41,3.3,2,638.05,8.55,2024-Q1,0
CUST-000815,32.0,Male,Indonesia,Surabaya,2.1,18.7,15.1,7.03,64.9,8,10,156.43,49,23.02,16.54,85.04,0,2,57.64,2.4,3,1635.1,65.65,2025-Q1,0
CUST-000816,47.0,Male,Thailand,Bangkok,2.4,17.5,24.2,7.07,35.68,4,11,33.24,24,38.16,6.49,50.97,1,1,12.68,5.6,2,469.96,4.79,2025-Q1,0
CUST-000817,29.0,Female,Philippines,Manila,0.7,23.8,12.8,5.72,54.22,9,6,94.8,88,27.06,5.5,67.29,1,4,78.65,3.6,6,603.59,20.2,2025-Q1,1
CUST-000818,57.0,Male,Singapore,Singapore,6.2,15.2,26.7,7.69,5.41,3,8,100.26,28,26.99,26.95,56.02,0,3,68.41,3.6,4,945.01,9.69,2025-Q1,0
CUST-000819,57.0,Male,Malaysia,Johor Bahru,1.8,16.3,17.4,2.78,25.57,4,9,87.83,169,29.66,8.61,39.22,1,2,38.43,2.3,8,819.29,8.35,2024-Q2,0
CUST-000820,37.0,Female,Indonesia,Jakarta,1.2,10.4,11.7,5.24,39.64,7,6,177.07,11,37.59,5.48,13.21,1,1,71.48,2.8,4,1115.28,30.66,2024-Q4,0
CUST-000821,40.0,Male,Indonesia,Medan,2.4,31.8,6.9,8.41,3.29,3,5,63.15,49,34.12,22.4,33.65,2,2,57.2,4.6,6,391.16,32.72,2025-Q1,0
CUST-000822,47.0,Male,Malaysia,Johor Bahru,2.7,8.2,9.2,8.41,7.41,6,8,85.41,47,79.82,3.07,66.38,2,6,50.94,7.0,2,778.62,68.75,2024-Q1,0
CUST-000823,21.0,Male,Indonesia,Bandung,7.9,19.4,8.2,8.09,41.16,6,9,95.47,22,31.66,24.02,67.36,1,0,57.09,7.2,3,888.12,95.87,2024-Q3,0
CUST-000824,20.0,Male,Malaysia,Johor Bahru,5.1,21.8,13.5,8.55,25.89,5,12,72.52,76,38.0,0.07,69.77,1,1,90.56,0.0,1,866.66,55.02,2024-Q2,0
CUST-000825,48.0,Female,Philippines,Cebu,2.0,17.9,6.4,5.07,31.07,8,10,37.94,103,64.03,18.23,37.16,3,3,55.1,1.5,1,488.11,9.6,2024-Q3,0
CUST-000826,37.0,Female,Indonesia,Medan,7.0,8.0,21.8,1.74,29.87,7,11,207.05,51,26.53,19.85,50.48,1,3,94.43,5.5,3,2317.31,22.54,2024-Q2,0
CUST-000827,32.0,Female,Malaysia,Kuala Lumpur,6.2,10.0,14.7,5.35,12.33,4,5,58.48,29,58.59,5.5,48.09,3,3,53.33,4.2,5,357.49,24.54,2024-Q3,0
CUST-000828,34.0,Male,Indonesia,Bandung,1.2,22.2,14.4,7.59,33.65,8,4,59.09,27,44.38,5.73,55.42,1,0,31.09,8.2,2,268.25,6.47,2025-Q1,0
CUST-000829,15.0,Female,Philippines,Cebu,9.0,11.8,7.0,8.0,37.73,7,12,26.2,14,72.08,21.28,26.88,2,2,40.93,7.0,3,380.67,20.39,2024-Q2,0
CUST-000830,32.0,Female,Indonesia,Medan,1.8,1.4,9.4,4.68,26.35,2,6,92.87,105,49.89,23.02,45.76,1,2,66.25,1.5,2,601.32,10.33,2024-Q4,0
CUST-000831,26.0,Male,Malaysia,Kuala Lumpur,2.9,21.1,1.0,3.58,27.97,10,9,99.04,24,48.88,11.92,71.34,3,1,70.45,0.0,1,932.75,43.04,2024-Q4,0
CUST-000832,44.0,Male,Singapore,Singapore,5.6,11.0,23.7,3.83,33.92,7,10,179.43,14,73.25,19.33,25.86,2,0,75.86,5.4,2,1892.36,16.17,2024-Q2,0
CUST-000833,45.0,Male,Indonesia,Medan,0.6,23.0,5.5,4.64,54.4,6,12,73.23,33,21.99,11.32,47.65,1,2,27.59,4.6,1,944.44,15.96,2024-Q3,0
CUST-000834,40.0,Female,Malaysia,Kuala Lumpur,2.4,16.4,5.9,1.26,36.11,6,3,103.49,11,18.34,13.19,33.97,0,1,73.46,4.0,1,380.83,1.98,2024-Q3,0
CUST-000835,38.0,Female,Malaysia,Kuala Lumpur,3.2,16.0,22.5,4.68,0.0,3,13,156.12,86,30.83,3.18,87.06,0,3,100.0,2.0,3,2080.88,32.53,2024-Q4,0
CUST-000836,18.0,Male,Singapore,Singapore,5.0,18.4,16.3,6.12,14.12,2,13,192.5,46,16.32,27.34,64.13,1,2,30.59,5.8,1,2589.74,11.15,2024-Q2,0
CUST-000837,40.0,Male,Philippines,Cebu,2.6,8.9,14.7,5.76,56.64,6,4,110.55,37,75.95,11.29,53.93,2,2,79.49,6.7,1,537.8,34.37,2025-Q2,0
CUST-000838,41.0,Male,Thailand,Bangkok,0.6,11.4,16.0,5.17,24.29,2,5,74.23,10,21.31,21.37,80.03,1,2,40.95,5.7,2,403.94,34.08,2024-Q3,0
CUST-000839,48.0,Female,Indonesia,Bandung,7.8,15.9,19.7,4.28,36.23,2,7,174.52,5,7.61,34.65,62.06,0,2,38.29,3.3,2,1269.09,29.92,2024-Q3,0
CUST-000840,57.0,Other,Singapore,Singapore,2.6,8.8,14.6,4.57,76.5,4,10,177.0,55,42.03,11.82,13.47,1,1,87.07,4.3,2,1893.33,24.86,2025-Q2,0
CUST-000841,15.0,Female,Indonesia,Medan,3.3,23.7,4.7,4.61,50.64,4,9,34.72,49,70.5,13.62,45.96,1,3,87.07,1.6,1,384.98,23.55,2024-Q4,1
CUST-000842,30.0,Male,Philippines,Davao,0.8,15.5,18.4,7.76,0.0,4,11,109.12,56,23.74,3.58,79.33,2,3,76.91,1.6,4,1280.32,24.05,2025-Q1,0
CUST-000843,26.0,Female,Singapore,Singapore,6.0,6.4,16.5,6.0,66.9,5,0,154.19,20,12.51,31.97,66.35,0,2,71.98,8.4,4,129.72,10.64,2024-Q4,0
CUST-000844,36.0,Male,Indonesia,Jakarta,1.9,13.5,21.0,13.92,40.99,4,3,133.92,12,11.24,10.12,27.37,0,3,32.23,5.9,2,493.58,11.41,2025-Q1,0
CUST-000845,34.0,Male,Indonesia,Surabaya,1.5,18.8,6.5,5.17,45.39,5,10,77.6,70,13.35,10.38,51.27,1,4,69.3,5.1,5,833.32,9.02,2024-Q3,0
CUST-000846,31.0,Male,Philippines,Cebu,5.2,14.4,9.6,7.09,44.08,7,7,69.17,28,25.8,13.1,27.63,0,1,30.5,3.9,3,547.87,23.13,2024-Q2,1
CUST-000847,45.0,Male,Indonesia,Jakarta,0.9,21.2,16.4,5.22,56.27,3,2,192.09,13,36.69,7.25,68.16,0,2,39.46,7.2,4,415.94,18.19,2025-Q2,0
CUST-000848,22.0,Female,Malaysia,Penang,3.3,22.6,8.3,5.16,36.41,2,7,103.04,55,53.92,1.09,37.2,0,3,55.02,10.4,2,771.31,20.02,2024-Q3,1
CUST-000849,23.0,Male,Indonesia,Surabaya,1.5,37.2,1.0,9.91,8.37,6,8,81.41,32,60.73,39.25,77.5,1,1,54.78,3.6,3,714.39,61.32,2025-Q1,0
CUST-000850,23.0,Male,Thailand,Phuket,3.5,27.2,15.2,8.49,44.47,3,4,83.33,56,49.87,6.2,35.49,1,2,39.41,6.1,4,369.59,16.0,2025-Q2,0
CUST-000851,30.0,Female,Indonesia,Bandung,4.2,4.9,19.4,1.61,10.36,8,5,89.99,88,31.94,9.58,74.5,0,2,37.32,1.3,5,525.1,10.61,2025-Q2,0
CUST-000852,20.0,Male,Indonesia,Bandung,1.8,15.1,13.2,3.44,74.33,3,5,82.89,18,77.92,9.06,14.05,0,2,40.79,6.5,4,525.73,57.89,2024-Q3,0
CUST-000853,33.0,Male,Philippines,Davao,5.8,15.9,17.3,5.66,30.76,4,7,169.68,89,12.51,9.17,96.99,1,0,43.75,6.8,3,1187.34,28.85,2024-Q1,0
CUST-000854,32.0,Male,Thailand,Phuket,2.6,22.6,16.4,4.71,36.97,4,3,114.55,41,48.44,24.29,58.21,0,1,44.02,3.2,3,467.98,16.37,2024-Q1,0
CUST-000855,25.0,Female,Indonesia,Jakarta,7.9,10.5,14.1,2.23,24.48,4,5,110.38,22,63.17,37.38,79.12,0,3,100.0,5.3,3,662.02,85.49,2024-Q2,0
CUST-000856,44.0,Female,Singapore,Singapore,5.2,13.7,14.8,6.29,44.78,3,9,80.66,44,4.65,48.4,68.22,1,3,16.52,5.5,1,752.4,49.09,2024-Q3,0
CUST-000857,33.0,Other,Malaysia,Kuala Lumpur,2.8,8.0,22.1,1.3,47.09,6,7,123.77,53,72.09,13.19,46.21,2,2,29.35,9.0,4,912.64,91.12,2024-Q1,0
CUST-000858,46.0,Male,Philippines,Cebu,2.8,13.2,8.2,6.32,24.43,7,13,54.82,54,43.98,6.1,50.74,1,5,33.87,6.6,8,773.84,86.91,2024-Q1,0
CUST-000859,32.0,Male,Indonesia,Medan,1.0,13.5,18.6,7.82,47.06,6,7,99.3,115,39.9,11.46,59.08,2,1,61.13,8.0,4,726.12,27.04,2024-Q3,0
CUST-000860,34.0,Male,Singapore,Singapore,5.2,15.5,6.9,8.18,39.35,5,12,36.84,15,18.7,18.07,32.47,0,5,100.0,6.5,4,539.18,3.73,2024-Q4,0
CUST-000861,28.0,Male,Malaysia,Kuala Lumpur,1.7,8.5,9.2,5.64,36.08,2,12,78.55,59,9.48,7.59,58.95,2,1,52.42,4.0,2,1012.85,31.92,2024-Q3,0
CUST-000862,34.0,Male,Malaysia,Kuala Lumpur,3.1,25.9,21.2,9.78,22.97,4,12,67.63,24,11.04,10.03,47.84,2,1,53.46,0.0,3,899.7,82.74,2024-Q3,0
CUST-000863,42.0,Female,Philippines,Davao,7.8,21.8,6.7,6.83,84.29,3,2,88.62,71,27.01,16.98,91.78,1,2,47.28,8.9,3,211.96,51.93,2024-Q4,0
CUST-000864,29.0,Female,Singapore,Singapore,5.7,6.4,12.6,8.11,61.66,4,15,71.65,113,10.74,48.94,30.32,2,6,60.58,5.0,3,1175.03,46.49,2025-Q1,0
CUST-000865,40.0,Male,Indonesia,Surabaya,1.3,18.2,28.2,4.16,52.57,6,8,119.65,33,51.36,8.69,60.55,3,2,29.27,3.8,3,958.82,3.94,2025-Q2,0
CUST-000866,25.0,Male,Thailand,Phuket,2.7,5.5,20.2,9.8,60.53,9,8,61.87,49,78.89,2.74,59.31,1,3,41.21,9.4,4,524.01,2.46,2024-Q2,0
CUST-000867,42.0,Male,Philippines,Davao,3.3,28.7,9.6,5.99,44.0,7,13,145.19,128,45.22,31.54,25.2,1,1,42.2,10.1,3,1927.03,57.04,2025-Q1,0
CUST-000868,28.0,Female,Philippines,Davao,6.2,30.9,10.6,9.94,31.01,5,10,211.75,27,11.61,3.69,49.54,1,2,70.1,6.4,3,2220.56,13.03,2025-Q2,0
CUST-000869,43.0,Female,Indonesia,Jakarta,5.6,17.6,13.0,9.4,0.0,4,9,49.64,101,68.2,6.71,66.53,1,1,39.63,7.3,4,562.08,9.35,2025-Q2,0
CUST-000870,35.0,Male,Indonesia,Bandung,3.8,11.2,21.9,6.64,13.62,8,7,126.55,70,67.21,6.7,47.58,2,1,56.63,0.0,1,934.13,2.38,2024-Q4,0
CUST-000871,51.0,Female,Malaysia,Kuala Lumpur,3.6,12.7,8.0,7.01,81.3,4,4,77.65,85,10.89,17.42,52.7,0,1,51.17,8.6,2,379.62,105.8,2025-Q2,0
CUST-000872,21.0,Male,Indonesia,Jakarta,2.6,14.4,7.6,5.55,61.2,7,6,150.41,25,44.14,11.69,16.07,1,2,36.12,1.1,4,945.64,23.72,2024-Q2,0
CUST-000873,18.0,Female,Thailand,Phuket,3.2,17.1,18.3,3.95,42.05,4,12,49.57,29,13.33,24.84,44.45,2,1,69.85,3.8,4,570.44,57.18,2024-Q3,0
CUST-000874,27.0,Male,Indonesia,Surabaya,2.2,29.0,3.9,7.49,6.45,7,5,174.78,59,23.63,4.79,14.6,0,1,26.37,1.5,1,970.63,9.43,2024-Q2,0
CUST-000875,19.0,Male,Malaysia,Kuala Lumpur,4.4,25.6,8.5,7.36,50.7,4,7,73.28,53,56.14,24.01,18.95,0,2,79.03,3.7,2,591.88,43.79,2025-Q1,0
CUST-000876,19.0,Male,Philippines,Manila,3.7,25.8,13.5,1.95,32.44,7,6,79.7,60,25.92,29.15,59.12,0,2,75.86,7.7,2,564.76,12.99,2024-Q3,0
CUST-000877,41.0,Male,Indonesia,Jakarta,5.1,19.4,13.8,5.79,51.96,4,6,79.78,18,40.2,9.56,30.58,1,2,92.89,11.4,4,617.89,33.06,2025-Q1,0
CUST-000878,34.0,Male,Indonesia,Bandung,5.0,8.8,5.8,8.17,15.76,6,6,48.67,31,36.59,25.66,93.4,1,3,41.78,0.8,1,312.82,42.04,2025-Q1,0
CUST-000879,29.0,Female,Malaysia,Penang,1.7,11.8,16.1,9.66,28.2,1,14,138.85,25,26.82,26.04,82.04,3,0,64.5,7.6,1,1986.99,9.47,2024-Q1,0
